Tiempo;PM10;PM2.5;Vel Viento;Precipitacion;Dir Viento;OZONO;CO;NO;NO2;NOX;SO2;Temperatura
12/01/2023 12:00;23,1;18;0,5;0;265;19,8;0,5;12;11,1;23,2;0,7;19,2
12/01/2023 13:00;24,6;9;0,6;0;68;23,5;0,3;6,8;8;14,8;0,7;20,1
12/01/2023 14:00;18;6;2,3;0;43;22,6;0,2;3,8;5,6;9,4;0,7;19,5
12/01/2023 15:00;14,7;6;1,1;0;39;22,3;0,2;3,7;6,8;10,5;0,8;20,3
12/01/2023 16:00;14,7;7;2,1;0;67;20,5;0,2;3,3;7,3;10,6;0,7;17,9
12/01/2023 17:00;11,2;7;0,4;0;303;17,5;0,4;7,7;11,6;19,3;4,5;18,3
12/01/2023 18:00;12;12;1,2;0;306;5,6;0,8;15,4;21,6;37;2;16
12/01/2023 19:00;21,7;21;1,4;0;320;1,1;0,9;16,2;22,3;38,4;1,3;14,2
12/01/2023 20:00;29,8;20;1,2;0;324;0,9;1;23,8;21;44,8;1,3;13,5
12/01/2023 21:00;35,9;28;0,3;0;61;1,4;0,8;16,4;17,3;33,7;0,9;12,5
12/01/2023 22:00;34,5;18;1,5;0;105;15,1;0,2;3,4;6,7;10,1;0,5;13,4
12/01/2023 23:00;26,4;9;0,2;0;39;9,4;0,3;5;9;13,9;0,5;13,3
13/01/2023 0:00;20,4;10;0,4;0;231;0,3;0,7;23,5;15;38,5;0,7;12
13/01/2023 1:00;31,7;21;0,5;0;177;0,5;0,6;23,2;16;39,2;0,6;12,3
13/01/2023 2:00;30,8;19;0,1;0;8;0,6;0,5;15,3;11,7;27;0,5;11,9
13/01/2023 3:00;25,9;12;0,8;0;324;0,7;0,5;17,9;13,2;31,1;0,9;12,1
13/01/2023 4:00;33,8;20;0,6;0;3;0,9;0,4;12,4;11,7;24,1;0,7;11,4
13/01/2023 5:00;28,6;24;0,4;0;285;0,5;0,4;7,2;12,9;20,1;0,8;11,6
13/01/2023 6:00;30,6;16;0,4;0;328;0,3;0,4;17,1;12,5;29,6;0,9;11,4
13/01/2023 7:00;30,2;24;0,4;0;331;0,9;0,7;40,6;12,3;53;0,8;11,3
13/01/2023 8:00;37,7;33;0,5;0;325;2,1;1,4;63,6;13,3;76,9;1;12,7
13/01/2023 9:00;65,8;43;0,6;0;32;5,9;1,2;51,5;24,7;76,2;1,4;18,1
13/01/2023 10:00;66,4;30;0,4;0;88;13,7;1,1;34,3;25,3;59,5;1,2;20,1
13/01/2023 11:00;68,3;23;1,2;0;158;23,5;0,3;8,1;5,9;14;1,3;22,7
13/01/2023 12:00;49,2;3;1,7;0;153;23,2;0,2;3,7;4,3;8;0,9;21,7
13/01/2023 13:00;35,3;7;2;0;137;21,6;0,2;3,4;5,2;8,7;2,2;20,3
13/01/2023 14:00;24,7;5;2,1;0;168;23,4;0,1;2,3;3,5;5,8;1,7;22,8
13/01/2023 15:00;24,4;7;1,5;0;170;23,6;0,1;1,6;3,1;4,6;1,1;22
13/01/2023 16:00;17,3;5;2,8;0;311;29,5;0,3;1,9;10,7;12,6;1,3;17,2
13/01/2023 17:00;0;23;1;0;290;16,3;0,4;5,1;17,6;22,7;1,2;14,7
13/01/2023 18:00;0;22;0,9;0;267;6,2;0,7;11;22,9;33,9;1,1;14,8
13/01/2023 19:00;0;22;1,3;0;324;1,7;1;17,1;25,6;42,6;1,2;14
13/01/2023 20:00;22,5;18;1,1;0,3;313;0,7;0,9;19;24,4;43,4;1,3;13,8
13/01/2023 21:00;22;22;0,9;0;335;0,7;1;26,3;20,6;46,9;1;13,2
13/01/2023 22:00;28,9;26;0,6;0;306;0,1;1;31,4;17,9;49,2;0,9;13,2
13/01/2023 23:00;37,3;26;0,9;0;316;0,3;1;26,7;17,8;44,5;0,8;13,4
14/01/2023 0:00;30;27;1,6;0;318;0,3;0,8;23,8;15,8;39,6;1,2;12,9
14/01/2023 1:00;28;14;1,8;0;337;1,9;0,4;7,2;13,9;21;2,6;12,6
14/01/2023 2:00;28;15;0,1;0;38;2;0,3;6,7;10,1;16,7;1,3;11,8
14/01/2023 3:00;30,9;14;0,6;0;278;2,7;0,3;6,5;9,6;16,1;1;11,9
14/01/2023 4:00;22,3;14;0,5;0;323;0,5;0,3;10,3;10,5;20,7;0,7;12,1
14/01/2023 5:00;23,1;11;0,9;0;311;0,4;0,4;20,7;11,5;32,2;0,8;11,9
14/01/2023 6:00;22;22;0,4;0;293;0,4;0,4;27,4;11,1;38,4;0,6;10,6
14/01/2023 7:00;24,2;16;1,2;0;299;0,8;0,7;40,3;13,2;53,4;0,9;11,2
14/01/2023 8:00;27;22;1,1;0;295;2,2;0,8;39,4;15,7;55,1;1,8;13,3
14/01/2023 9:00;40,1;24;0,5;0;331;6,5;0,8;32,1;23,3;55,5;2,3;15,6
14/01/2023 10:00;45,3;36;1,1;0;280;20,9;0,7;20,7;16,8;37,5;1,5;19,8
14/01/2023 11:00;53,7;31;0,3;0;331;42,6;0,7;11;20,2;31,2;1,6;21
14/01/2023 12:00;57,5;34;1,5;0;39;57,4;0,6;5,9;16,8;22,8;1,7;24,4
14/01/2023 13:00;55,7;22;1;0;273;69;0,5;3;15,2;18,2;1,7;23,9
14/01/2023 14:00;42,1;23;3,5;0;285;43,8;0,5;2,3;14,2;16,5;1,9;18
14/01/2023 15:00;32,7;25;2,8;0,1;284;34,5;0,5;2,6;15,9;18,5;1,9;17
14/01/2023 16:00;30,2;21;2,9;0,1;296;35,3;0,4;3,1;11,8;14,9;1,6;15,8
14/01/2023 17:00;42;14;3,1;0;311;41,7;0,3;1,9;8,6;10,4;1,6;16,1
14/01/2023 18:00;30,5;14;2,9;0;307;40,1;0,3;1,1;11,1;12,2;1,5;15,5
14/01/2023 19:00;29,9;18;1,5;0;293;29,3;0,4;1;13,9;14,9;1,5;14,9
14/01/2023 20:00;31,6;14;1,8;0;300;22,4;0,4;1,2;14,1;15,3;1,6;14,7
14/01/2023 21:00;24,3;17;1,5;4,1;303;18,3;0,3;1,8;13,3;15,1;1,4;14,1
14/01/2023 22:00;24,8;13;1,1;3,8;198;12,4;0,5;1,7;16,6;18,3;1,2;12,6
14/01/2023 23:00;27,5;13;1;0,3;231;9,5;0,5;2,9;18,8;21,7;1,2;12,5
15/01/2023 0:00;20;12;0,5;0,5;240;13,5;0,4;1,4;16;17,4;1,1;12,2
15/01/2023 1:00;15;13;1,1;6,7;309;22,3;0,3;1,5;11,2;12,7;0;11,4
15/01/2023 2:00;16,9;7;0,7;0,7;177;25;0,2;0,8;8;8,9;0,6;11
15/01/2023 3:00;13,1;6;0,2;0,1;314;12,4;0,2;1,2;6,8;8;0,4;10,8
15/01/2023 4:00;9,5;7;0,8;0;76;14,2;0,2;1;8,6;9,6;0,4;10,9
15/01/2023 5:00;7;5;0,6;0,1;86;14,4;0,2;0,8;9,4;10,3;0,4;10,5
15/01/2023 6:00;5,6;4;0,3;0;276;3,7;0,3;2,9;11,4;14,3;0,4;11
15/01/2023 7:00;8;8;0,5;0,5;221;3,4;0,4;5,8;12,9;18,8;0,3;11,5
15/01/2023 8:00;0;9;0,1;0;279;10,9;0,5;11,7;12,9;24,6;0,5;16,8
15/01/2023 9:00;0;9;1,5;0;30;21,5;0,5;9,7;14,6;24,3;0,7;19,6
15/01/2023 10:00;12,1;7;1,6;0;52;29;0,2;4,1;7,4;11,5;0,9;21,3
15/01/2023 11:00;13,1;5;1,2;0;55;37,8;0,2;1,7;3,9;5,6;1,1;22,4
15/01/2023 12:00;9,6;7;0,9;0;301;40;0,2;1,1;3,6;4,7;1,1;21,8
15/01/2023 13:00;8;8;0,8;0;333;39,9;0,2;1,7;4,8;6,5;1,1;21,1
15/01/2023 14:00;9,6;8;2,4;0;286;52,3;0,2;1,5;4,6;6,1;1,3;23,6
15/01/2023 15:00;0;10;4,4;0,2;290;54,8;0,3;1,7;6,1;7,8;1,5;19,1
15/01/2023 16:00;0;12;1,9;1,9;283;42,8;0,3;1,2;8,5;9,7;1,4;15,5
15/01/2023 17:00;0;19;0,9;0,1;195;27,7;0,4;0,9;11,9;12,9;1,3;14,5
15/01/2023 18:00;0;16;0,8;0,3;249;17,2;0,5;2;15,2;17,2;1,2;13,9
15/01/2023 19:00;0;14;0,7;0;277;12,9;0,5;1,9;13,2;15,1;1,3;13,7
15/01/2023 20:00;0;17;1,2;0,6;317;9,8;0,5;2,4;18,2;20,5;1,8;13,7
15/01/2023 21:00;0;15;0,6;0,1;3;6,9;0,5;3,4;14,9;18,3;1;13,1
15/01/2023 22:00;19;19;2;0,1;307;10,3;0,5;4,2;18,3;22,5;1,1;13
15/01/2023 23:00;14;14;1,3;0,1;304;22,6;0,3;1,5;8,7;10,3;1,1;12,4
16/01/2023 0:00;12,6;9;0,4;0;318;14,7;0,2;1,9;7,9;9,8;0,9;11,6
16/01/2023 1:00;9,7;4;0,7;0;359;9,4;0,3;1,8;13,1;14,9;0,8;11,5
16/01/2023 2:00;7,3;4;0,3;0;153;2,4;0,3;2;15,1;17,1;0,7;10,9
16/01/2023 3:00;11;11;0,5;0;2;1,1;0,3;4,1;12;16,1;0,6;10,3
16/01/2023 4:00;0;11;0,3;0;320;1,6;0,3;4,7;15,8;20,5;0,5;10,8
16/01/2023 5:00;12;12;0,3;0;229;1,5;0,3;4,7;12,2;16,9;0,4;10
16/01/2023 6:00;14;12;0,4;0;347;0;0,5;22,6;11,8;34,4;0,5;9,7
16/01/2023 7:00;14;14;0,3;0;104;0,8;1,1;71,2;14,6;85,7;0,8;9,8
16/01/2023 8:00;0;32;0,4;0;335;2,2;1,4;67,8;16,2;83,9;1;12,6
16/01/2023 9:00;51,2;37;1,3;0;337;11,8;1,2;38,2;24;62,2;1,2;18,4
16/01/2023 10:00;35,5;25;1,4;0;291;23,8;0,9;21,4;24,6;46;1,1;19,2
16/01/2023 11:00;47,5;18;1;0;310;38;0,7;14,7;17,5;32,2;1,1;22,7
16/01/2023 12:00;41,5;15;0,4;0;163;39,6;0,2;0;0;0;0,1;23,2
16/01/2023 13:00;29,9;6;1,4;0;157;0;0;0;0;0;0;21,5
16/01/2023 14:00;20,9;6;3,7;0;291;67,8;0;2,8;12,5;15,3;1;20,1
16/01/2023 15:00;29,4;23;4,1;1;285;61,4;0,4;2;9,6;11,6;1,8;18,2
16/01/2023 16:00;25,9;19;2,3;0,7;281;51,2;0,4;2;10,8;12,8;1,7;16
16/01/2023 17:00;26,8;21;3;0;290;59,8;0,4;1,8;10,5;12,3;1,9;18
16/01/2023 18:00;24,3;18;2,4;0;290;33,7;0;2,2;15,4;17,6;2;16,2
16/01/2023 19:00;25,4;16;1,2;0;305;6;0,8;5,8;25,2;31;2,2;14,1
16/01/2023 20:00;23,8;20;1,2;0;283;2,9;0,9;10,2;23,5;33,7;1,3;13
16/01/2023 21:00;37,1;14;1,1;0;306;1;0,9;15,8;21,7;37,5;1,2;13
16/01/2023 22:00;38,3;21;0,9;0;314;3,3;0,8;9,3;21,5;30,8;1;12,5
16/01/2023 23:00;38,1;20;0,2;0;127;0,9;0,7;8,4;20,1;28,5;0,8;11,2
17/01/2023 0:00;43,2;26;0,4;0;339;0,6;0,8;16,6;14,6;31,2;0,8;11,2
17/01/2023 1:00;41,7;23;0,5;0;336;0,5;0,8;20,8;17,2;37,9;0,8;11,6
17/01/2023 2:00;45,4;22;0,5;0;319;7,5;0,5;7,3;14,8;22;1,2;12,1
17/01/2023 3:00;46,3;30;0,6;0;353;3,7;0,4;4,8;15,2;20;2,4;12
17/01/2023 4:00;39,4;26;0,9;0;338;9,8;0,3;4;10,6;14,6;1,1;11,5
17/01/2023 5:00;45,3;20;0,7;0;319;1,4;0,4;6,3;17;23,3;1;11,3
17/01/2023 6:00;36,1;34;0,4;0;298;0,3;0,4;14,7;15,8;30,4;0,8;10,7
17/01/2023 7:00;42,2;26;0,5;0;268;1,2;0,7;37,5;13,8;51,3;0,7;9,9
17/01/2023 8:00;50,4;37;0,9;0;339;3,8;1,6;61,1;26;87,1;1,4;14,4
17/01/2023 9:00;65,2;49;1,4;0;350;7,4;1,5;50,8;31,1;81,9;2,1;15,3
17/01/2023 10:00;78;48;1,3;0;325;16,4;1,1;26,9;35,6;62,5;1,8;18,1
17/01/2023 11:00;76,1;48;1,1;0;306;29,1;0,9;18,4;26,9;45,3;1,5;19,1
17/01/2023 12:00;78;47;2,4;0;299;48,5;0,7;9,1;21,1;30,2;2;20,5
17/01/2023 13:00;78,7;40;3,8;1,1;287;48,8;0,3;3,4;10,6;14;1,7;19,2
17/01/2023 14:00;51,8;17;2,3;0,6;282;32,2;0,4;3;12,7;15,7;1,3;15,5
17/01/2023 15:00;42,4;13;1,5;0;220;20,7;0,6;6;17,9;24;1,1;16,1
17/01/2023 16:00;42,6;18;1,9;0;263;35,5;0,5;5,1;14,3;19,4;1,5;18,4
17/01/2023 17:00;34,2;20;2,9;0;300;36,4;0,3;2,9;10,3;13,2;1,6;17,8
17/01/2023 18:00;31,9;11;0,7;0,2;213;16,2;0,6;2,9;18,7;21,6;1,2;15,6
17/01/2023 19:00;25,4;16;0,7;0;79;3;0,9;7,1;22,6;29,7;1;13
17/01/2023 20:00;17,6;16;1,1;0;17;2,5;0,9;9,9;22,3;32,2;1;13,1
17/01/2023 21:00;20,1;18;1,2;0;334;5,7;0,6;4,8;20,6;25,3;1;12,8
17/01/2023 22:00;27,6;21;0,6;0;282;0,5;0,9;20,8;17,9;38,7;0,8;11,1
17/01/2023 23:00;20,3;19;0,1;0;329;0,4;1,1;32,7;16,8;49,5;0,8;10,8
18/01/2023 0:00;23,3;21;0,3;0;258;0,3;1;35,6;14,4;50;0,7;10,3
18/01/2023 1:00;23,8;23;0,4;0;341;0,7;1;43,5;12,4;55,8;0;10
18/01/2023 2:00;25,7;18;0,5;0;94;0,5;0,6;19,2;13,3;32,5;0,3;11,2
18/01/2023 3:00;25,5;11;0,4;0;280;0,4;0,4;18,7;10,5;29,2;0,3;11
18/01/2023 4:00;26,9;9;0,1;0;68;0,5;0,4;18,2;11,4;29,6;0,2;9,9
18/01/2023 5:00;21,1;21;1,1;0;49;0,2;0,3;17,2;10,2;27,4;0,1;10,2
18/01/2023 6:00;19;18;1;0;44;0,7;0,3;14,7;12,4;27,1;0,1;10,2
18/01/2023 7:00;28,9;17;0,3;0;219;0,6;0,5;23,3;11,6;34,9;0,1;10,7
18/01/2023 8:00;26,3;21;0,8;0;302;2;1,6;51,5;16,2;67,8;0,5;12,6
18/01/2023 9:00;33,3;33;0,5;0;26;6,7;1,6;48,6;25;73,6;0,9;16,8
18/01/2023 10:00;61,4;34;1;0;120;26,6;1;23;27,9;50,9;1;21,3
18/01/2023 11:00;53,6;21;0,9;0;217;37;0,2;4,5;7,1;11,6;0,7;22,4
18/01/2023 12:00;37,9;6;1,9;0;99;37,4;0,2;3,2;7,2;10,4;0,9;21,2
18/01/2023 13:00;27,4;7;0,9;0;314;45,6;0,1;1,4;4,9;6,3;0,8;21,9
18/01/2023 14:00;30,6;6;2,6;0;299;67,3;0,3;2,4;10,9;13,3;1,5;22
18/01/2023 15:00;0;27;4;0;296;67,5;0,3;1,2;13,1;14,4;1,7;17,3
18/01/2023 16:00;0;29;0,7;0,4;337;45,1;0,4;1,7;17,8;19,5;1,3;14,9
18/01/2023 17:00;34,3;26;0,9;0;168;23;0,5;2,7;22,4;25,1;1,1;14,3
18/01/2023 18:00;28,6;21;0,7;0,5;168;2,8;1,1;15,9;32,1;48;1,1;13,2
18/01/2023 19:00;30,2;25;0,1;0,1;182;0,9;1,3;16,6;28,9;45,4;0,9;12,7
18/01/2023 20:00;31;31;1,2;0;337;17,4;0,9;8,1;24,3;32,3;1,1;13
18/01/2023 21:00;26;26;2;0,5;67;20,3;0,4;2,2;16,3;18,5;0,9;12,1
18/01/2023 22:00;16,9;14;0,5;0;28;7;0,5;4,8;19,5;24,3;0,7;11,9
18/01/2023 23:00;19;11;0,6;0;30;3,5;0,5;7,4;18,5;26;0,6;11,8
19/01/2023 0:00;14;13;0,1;0;20;1,4;0,5;6,5;18,3;24,8;0,4;10,9
19/01/2023 1:00;18,3;15;0,3;0;181;0,2;0,6;16,1;13,7;29,9;0,4;9,6
19/01/2023 2:00;13,9;10;0,2;0;261;0,3;0,6;16,6;13,6;30,2;0,3;8,7
19/01/2023 3:00;12;12;0,2;0,1;270;0,5;0,5;16,6;11,1;27,7;0,2;8,2
19/01/2023 4:00;0;16;0,2;0;20;0,5;0,6;20,8;9,1;29,9;0,2;8,3
19/01/2023 5:00;0;12;0,2;0;65;0,5;0,5;18,9;10,5;29,5;0,1;8,7
19/01/2023 6:00;16;14;0,2;0;311;0,6;0,5;28;9,5;37,5;0,2;8,5
19/01/2023 7:00;21;21;0,2;0;320;0,9;1;59,6;8,8;68,4;0,4;9
19/01/2023 8:00;34;34;0,8;0;39;2,6;1,5;75,5;17;92,5;0,8;13,3
19/01/2023 9:00;49,8;40;0,4;0;51;11,6;1,1;32,5;21,6;54;1,2;16,6
19/01/2023 10:00;47,9;35;0,9;0;332;19;1;27;32,5;59,5;1,5;18,9
19/01/2023 11:00;60,7;34;1,3;0;8;25,8;0,6;13,9;19,8;33,7;1,3;18,2
19/01/2023 12:00;50,3;16;0,8;0;21;38;0,4;6,5;11,8;18,2;1,3;19,3
19/01/2023 13:00;45;13;0,7;0;96;52,3;0,3;3,4;9,2;12,5;1,4;22,6
19/01/2023 14:00;42,7;15;2,9;0;304;56,7;0,3;2,8;11;13,8;1,6;21,3
19/01/2023 15:00;49,5;27;3;0;280;54,1;0,3;2,3;7,7;10;1,6;20,4
19/01/2023 16:00;34,8;22;0,6;4,9;289;24,7;0,3;1,3;9;10,3;1,1;15,7
19/01/2023 17:00;24;6;0,5;10,4;313;14,4;0,4;6,6;13,3;19,9;0,9;11,4
19/01/2023 18:00;16,5;14;0,6;0,5;261;1,9;0,8;13,9;19,2;33,1;1;12,2
19/01/2023 19:00;18;18;0,3;0,5;276;0,6;1,1;25;18,9;43,9;1;12,1
19/01/2023 20:00;0;22;0,4;0,1;345;0,5;1,3;30,3;17,9;48,2;0,9;12
19/01/2023 21:00;20,9;13;1,2;0,4;345;0,5;1,4;40,9;21,9;62,8;1;12,1
19/01/2023 22:00;0;27;1,2;0;60;0,3;0,8;18,3;17,3;35,6;0,7;11,8
19/01/2023 23:00;19,2;18;0,6;0,2;343;0,1;0,7;16,9;15,4;32,3;0,6;11,5
20/01/2023 0:00;18,4;17;0,2;0;217;0,5;0,8;32,4;12,9;45,4;0,6;11,1
20/01/2023 1:00;0;22;0,2;0;234;0,5;0,8;31,5;11,9;43,4;0,5;10,9
20/01/2023 2:00;21,4;16;0,3;0;49;0,4;0,7;31,1;11,1;42,2;0,5;10,1
20/01/2023 3:00;20;20;0,9;0,1;355;0,5;0,7;38,2;13,2;51,4;0,6;10,5
20/01/2023 4:00;0;29;0,3;0;74;0,3;0,5;20,6;12,4;33,1;0,4;10,7
20/01/2023 5:00;21,9;13;0,2;0;347;0,2;0,4;21,4;9,2;30,6;0,4;10,6
20/01/2023 6:00;26,6;12;0,3;0;3;0,8;0,5;27,6;10;37,6;0,4;10,7
20/01/2023 7:00;24,2;21;1,1;0;20;1;0,7;41,8;9,8;51,6;0,5;11,1
20/01/2023 8:00;31;23;1,8;0;332;1,7;1,3;55;16,5;71,5;1;13
20/01/2023 9:00;35,2;33;1,1;0;260;4,5;1,2;45,7;18,9;64,6;1,3;14,6
20/01/2023 10:00;45,4;31;1,4;0;193;20,7;0,5;12,2;16,1;28,3;0,7;17,6
20/01/2023 11:00;32,8;8;2,7;0;108;30,3;0,3;4,5;7,2;11,7;0,6;18,1
20/01/2023 12:00;23,7;7;2,7;0;134;26,6;0,3;3,7;7,5;11,2;0,8;16,3
20/01/2023 13:00;16,9;9;2;0;91;42,5;0,2;2,3;6;8,3;0,9;17,8
20/01/2023 14:00;22,5;10;1,4;0;83;53;0,2;1,7;6;7,8;1,1;20
20/01/2023 15:00;17,9;11;2,2;0;68;38,8;0,3;2,5;7,5;10;1,1;18,8
20/01/2023 16:00;16,8;13;2,4;0;269;36,4;0,4;3,3;14,4;17,7;1,5;17
20/01/2023 17:00;28;28;2,6;0;265;18,1;0,6;10,2;18,9;29,1;1,3;16,6
20/01/2023 18:00;21;21;2,5;0;274;8,6;0,7;10,2;24;34,2;1,1;14,3
20/01/2023 19:00;26,2;21;0,6;0;200;1,9;1;14,5;22,5;37;0,9;12,2
20/01/2023 20:00;24,2;20;0,3;0;223;0,9;0,9;14,8;19,2;34;0,7;11,4
20/01/2023 21:00;21,8;17;0,3;0;303;0,8;1,1;27,4;19,5;46,9;0,8;12,1
20/01/2023 22:00;31;17;0,4;0;295;0,9;1,2;34,2;18,3;52,5;0,9;12
20/01/2023 23:00;24,9;20;0,1;0;358;0,6;1;26,8;15,9;42,7;0,6;10
21/01/2023 0:00;28,4;14;0,4;0;288;1;0,9;29,9;13,6;43,5;0,5;10,2
21/01/2023 1:00;31,2;15;0,3;0;354;0,8;0,8;30;13,4;43,4;0;10,9
21/01/2023 2:00;30,1;20;1,1;0;324;0,7;0,7;26,4;13,3;39,7;0,4;10,5
21/01/2023 3:00;33,1;25;0,5;0;353;1,4;0,4;10,3;10,5;20,9;0,4;10,8
21/01/2023 4:00;32,1;10;0,7;0;264;2,8;0,3;7,3;10,9;18,2;0,3;11,2
21/01/2023 5:00;22,6;13;1,2;0;321;0,7;0,3;13,2;14;27,2;0,3;11
21/01/2023 6:00;26,4;22;0,5;0;317;0,5;0,4;20,2;11,4;31,6;0,1;8,7
21/01/2023 7:00;21,4;17;0,3;0;287;0,9;0,9;56,2;12,2;68,4;0,3;8
21/01/2023 8:00;35,6;27;0,9;0;324;6,8;1;44,8;18,6;63,4;0,8;14,6
21/01/2023 9:00;50,1;22;0,5;0;142;26,5;0,4;10,5;12,2;22,7;0,5;18,2
21/01/2023 10:00;43,2;12;0,8;0;235;28,2;0,5;12,3;14,3;26,6;0,7;19,2
21/01/2023 11:00;39,5;17;0,8;0;204;40,9;0,2;2,7;5,6;8,3;0,7;20,7
21/01/2023 12:00;28,3;15;0,9;0;35;47,4;0,2;1,3;4,4;5,7;0,7;19,1
21/01/2023 13:00;20,2;10;0,8;0;319;51,6;0,2;1,7;6;7,7;1;21,3
21/01/2023 14:00;15,4;12;1,5;0;70;45;0,1;1,2;4,5;5,7;1;20,8
21/01/2023 15:00;20,2;12;1,8;0;66;39,2;0,1;1,1;4,2;5,3;0,9;19,4
21/01/2023 16:00;15,1;9;1,5;0;188;28,6;0,2;1,7;8,7;10,4;1,1;17,1
21/01/2023 17:00;10,9;9;1,6;0,2;242;15,3;0,5;4,9;16,6;21,4;1,1;14,1
21/01/2023 18:00;0;15;1;0;307;2,5;1;20,2;25;45,2;1,3;13,8
21/01/2023 19:00;0;19;0,3;0;303;9;0,5;5,9;16,7;22,6;1;13,5
21/01/2023 20:00;0;14;0,7;0;338;0,9;0,9;23,1;19,8;42,9;0,9;12,4
21/01/2023 21:00;0;21;0,8;0;325;0,8;1;25,2;20;45,1;0,8;11,4
21/01/2023 22:00;27,2;24;0,2;0;239;0,3;0,9;23,6;21,3;44,8;0,8;10,8
21/01/2023 23:00;29,2;28;0,2;0;250;0,3;1,1;37,9;18,2;56,1;0,7;10,3
22/01/2023 0:00;34,1;27;0,4;0;7;0,6;1,2;45,5;13,1;58,6;0,7;9,4
22/01/2023 1:00;36,4;20;0,9;0;24;1;0,9;31,3;12,8;44,2;0,6;9,6
22/01/2023 2:00;29,1;26;0,3;0;250;1,6;0,5;13,3;13,1;26,4;0,4;9,4
22/01/2023 3:00;25;16;0,1;0;250;0,1;0,5;13,4;12,2;25,6;0,3;8,1
22/01/2023 4:00;20,4;15;0,7;0;351;0,2;0,5;16,7;10,9;27,6;0,2;8,4
22/01/2023 5:00;29,6;14;0,2;0;296;1;0,4;9,1;13,2;22,3;0,2;9,4
22/01/2023 6:00;21,8;14;0,5;0;203;0,3;0,4;11,8;14,3;26,1;0,2;9,1
22/01/2023 7:00;19,1;17;0,4;0;62;5;0,4;14,2;12,1;26,3;0,2;9,5
22/01/2023 8:00;26,3;19;0,7;0;334;9,4;0,5;15;14;29;0,6;12,5
22/01/2023 9:00;38,2;15;0,7;0;10;28,3;0,2;4,3;11,6;15,8;0,6;15,8
22/01/2023 10:00;29,6;11;0,6;0;359;34,5;0,1;2,5;5,3;7,8;0,7;19,1
22/01/2023 11:00;25,2;4;2;0;130;33,7;0,1;1;2,4;3,4;0,8;19,9
22/01/2023 12:00;17,9;4;2,6;0;133;32,8;0,1;0,8;1,9;2,8;0,9;19,7
22/01/2023 13:00;16,9;11;2,6;0;157;29,9;0,1;0,8;2;2,8;1,1;19,9
22/01/2023 14:00;15,1;11;2,7;0;159;31;0,1;1,1;2,1;3,2;1,3;21,2
22/01/2023 15:00;11,4;10;2,6;0;159;29,4;0,1;1,1;2,5;3,6;1,3;19,2
22/01/2023 16:00;11;11;1,7;0;173;30,1;0,1;1,1;2,7;3,8;1,2;18,5
22/01/2023 17:00;7,7;7;1,8;0;183;29,6;0,1;1;2,7;3,6;1,2;18,1
22/01/2023 18:00;13;13;1,1;0;161;28,8;0,1;0,6;3;3,6;1,1;16,6
22/01/2023 19:00;0;10;1,6;0;170;25,2;0,1;0,4;4,2;4,6;1,2;14,3
22/01/2023 20:00;0;10;1,4;0;157;24,1;0,1;0,4;4,6;5;1,2;13,2
22/01/2023 21:00;0;12;1,8;0;170;25,6;0,1;0,3;3,1;3,4;1,3;12,7
22/01/2023 22:00;0;11;1,4;0;113;24,9;0,1;0,3;2,9;3,2;1,2;12,4
22/01/2023 23:00;0;7;1,4;0;93;19,6;0,1;0,7;5,5;6,1;1,2;12,1
23/01/2023 0:00;0;10;0,9;0;112;9,3;0,2;2;9,9;11,9;1,2;11,1
23/01/2023 1:00;9;9;0,3;0;229;0,5;0,3;7,9;12,7;20,6;1,1;8,9
23/01/2023 2:00;10,7;9;0,2;0;350;0,4;0,3;9,5;10,8;20,4;1;8,2
23/01/2023 3:00;9;9;0,2;0;195;1,2;0,2;5,7;10;15,8;0,8;8
23/01/2023 4:00;11;11;0,3;0;274;2,2;0,2;4,4;7,8;12,2;0,8;7,8
23/01/2023 5:00;0;11;0,2;0;70;0,7;0,2;4,4;9;13,4;0,6;6,9
23/01/2023 6:00;13,6;8;1,4;0;112;12,1;0,1;4,2;7,2;11,4;0,7;9,4
23/01/2023 7:00;11,8;6;0,4;0;45;8;0,5;27;12,7;39,8;1,1;11,5
23/01/2023 8:00;23,8;20;1;0;29;6,7;0,9;38,7;13,1;51,8;1,3;12,6
23/01/2023 9:00;29,7;18;1,5;0;113;16,5;0,3;7,6;8,9;16,5;1,1;14,7
23/01/2023 10:00;26,4;8;2,1;0;115;22,4;0,2;3,2;5;8,2;1,1;15,4
23/01/2023 11:00;20,7;5;2,4;0;147;22,6;0,1;2,2;3,5;5,7;1,4;16,9
23/01/2023 12:00;21,9;3;2,2;0;142;22;0,1;2,2;2,9;5,1;1,5;18,4
23/01/2023 13:00;16,5;4;2,7;0;149;19,6;0,1;2,1;3,2;5,4;1,6;17,4
23/01/2023 14:00;12,4;5;1,7;0;119;22,1;0,1;2,1;3;5,1;1,6;17,8
23/01/2023 15:00;13,7;2;2,2;0;123;20,5;0,2;2,5;3,8;6,4;1,5;17,2
23/01/2023 16:00;10,7;2;1,9;0;128;21,4;0,1;2,4;3,2;5,6;1,6;17,8
23/01/2023 17:00;7,8;4;2,3;0;115;20,6;0,2;2,3;3,6;5,9;1,6;17
23/01/2023 18:00;8;8;1,8;0;134;18,9;0,2;1,6;4,7;6,3;1,5;15,2
23/01/2023 19:00;4,2;4;2;0;115;13,8;0,3;2,3;7,7;10;1,5;14,4
